477;773;0.4150374992788438;1989;VAZIO
478;476;0.4150374992788438;1989;VAZIO
674;718;1.0;1989;VAZIO
718;674;1.0;1989;VAZIO
773;476;0.0;1989;VAZIO
773;477;0.4150374992788438;1989;VAZIO
235;238;1.0;1990;PRODUCAO_BIBLIOGRAFICA
238;235;1.0;1990;PRODUCAO_BIBLIOGRAFICA
242;250;1.0;1990;PRODUCAO_BIBLIOGRAFICA
250;242;1.0;1990;PRODUCAO_BIBLIOGRAFICA
269;307;0.0;1990;PRODUCAO_BIBLIOGRAFICA
298;307;0.0;1990;PRODUCAO_BIBLIOGRAFICA
300;307;0.0;1990;PRODUCAO_BIBLIOGRAFICA
307;269;0.0;1990;PRODUCAO_BIBLIOGRAFICA
307;298;0.0;1990;PRODUCAO_BIBLIOGRAFICA
307;300;0.0;1990;PRODUCAO_BIBLIOGRAFICA
468;482;1.0;1990;PRODUCAO_BIBLIOGRAFICA
477;773;1.0;1990;PRODUCAO_BIBLIOGRAFICA
482;468;1.0;1990;PRODUCAO_BIBLIOGRAFICA
674;700;1.0;1990;PRODUCAO_BIBLIOGRAFICA
680;685;1.0;1990;PRODUCAO_BIBLIOGRAFICA
685;680;1.0;1990;PRODUCAO_BIBLIOGRAFICA
700;674;1.0;1990;PRODUCAO_BIBLIOGRAFICA
719;720;1.0;1990;PRODUCAO_BIBLIOGRAFICA
720;719;1.0;1990;PRODUCAO_BIBLIOGRAFICA
773;477;1.0;1990;PRODUCAO_BIBLIOGRAFICA
466;468;1.0;1990;ORIENTACAO_CONCLUIDA
468;466;1.0;1990;ORIENTACAO_CONCLUIDA
235;238;1.0;1990;VAZIO
238;235;1.0;1990;VAZIO
242;250;1.0;1990;VAZIO
250;242;1.0;1990;VAZIO
269;307;0.0;1990;VAZIO
298;307;0.0;1990;VAZIO
300;307;0.0;1990;VAZIO
307;269;0.0;1990;VAZIO
307;298;0.0;1990;VAZIO
307;300;0.0;1990;VAZIO
466;468;0.0;1990;VAZIO
468;466;0.0;1990;VAZIO
468;482;0.6780719051126375;1990;VAZIO
477;773;1.0;1990;VAZIO
482;468;0.6780719051126375;1990;VAZIO
674;700;1.0;1990;VAZIO
680;685;1.0;1990;VAZIO
685;680;1.0;1990;VAZIO
700;674;1.0;1990;VAZIO
719;720;1.0;1990;VAZIO
720;719;1.0;1990;VAZIO
773;477;1.0;1990;VAZIO
36;37;1.0;1991;PRODUCAO_BIBLIOGRAFICA
37;36;1.0;1991;PRODUCAO_BIBLIOGRAFICA
242;259;1.0;1991;PRODUCAO_BIBLIOGRAFICA
259;242;1.0;1991;PRODUCAO_BIBLIOGRAFICA
298;307;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
300;307;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
307;298;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
307;300;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
459;463;1.0;1991;PRODUCAO_BIBLIOGRAFICA
463;459;1.0;1991;PRODUCAO_BIBLIOGRAFICA
466;468;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
467;468;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
468;466;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
468;467;0.4150374992788437;1991;PRODUCAO_BIBLIOGRAFICA
674;700;1.0;1991;PRODUCAO_BIBLIOGRAFICA
700;674;1.0;1991;PRODUCAO_BIBLIOGRAFICA
719;720;0.0;1991;PRODUCAO_BIBLIOGRAFICA
719;721;0.0;1991;PRODUCAO_BIBLIOGRAFICA
720;719;0.0;1991;PRODUCAO_BIBLIOGRAFICA
720;721;0.0;1991;PRODUCAO_BIBLIOGRAFICA
721;719;0.0;1991;PRODUCAO_BIBLIOGRAFICA
721;720;0.0;1991;PRODUCAO_BIBLIOGRAFICA
676;679;1.0;1991;PRODUCAO_TECNICA
679;676;1.0;1991;PRODUCAO_TECNICA
235;238;1.0;1991;ORIENTACAO_CONCLUIDA
238;235;1.0;1991;ORIENTACAO_CONCLUIDA
36;37;1.0;1991;VAZIO
37;36;1.0;1991;VAZIO
235;238;1.0;1991;VAZIO
238;235;1.0;1991;VAZIO
242;259;1.0;1991;VAZIO
259;242;1.0;1991;VAZIO
298;307;0.4150374992788437;1991;VAZIO
300;307;0.4150374992788437;1991;VAZIO
307;298;0.4150374992788437;1991;VAZIO
307;300;0.4150374992788437;1991;VAZIO
459;463;1.0;1991;VAZIO
463;459;1.0;1991;VAZIO
466;468;0.4150374992788437;1991;VAZIO
467;468;0.4150374992788437;1991;VAZIO
468;466;0.4150374992788437;1991;VAZIO
468;467;0.4150374992788437;1991;VAZIO
674;700;1.0;1991;VAZIO
676;679;1.0;1991;VAZIO
679;676;1.0;1991;VAZIO
700;674;1.0;1991;VAZIO
719;720;0.0;1991;VAZIO
719;721;0.0;1991;VAZIO
720;719;0.0;1991;VAZIO
720;721;0.0;1991;VAZIO
721;719;0.0;1991;VAZIO
721;720;0.0;1991;VAZIO
37;54;1.0;1992;PRODUCAO_BIBLIOGRAFICA
54;37;1.0;1992;PRODUCAO_BIBLIOGRAFICA
227;232;1.0;1992;PRODUCAO_BIBLIOGRAFICA
232;227;1.0;1992;PRODUCAO_BIBLIOGRAFICA
234;246;1.0;1992;PRODUCAO_BIBLIOGRAFICA
246;234;1.0;1992;PRODUCAO_BIBLIOGRAFICA
267;298;0.0;1992;PRODUCAO_BIBLIOGRAFICA
267;307;0.0;1992;PRODUCAO_BIBLIOGRAFICA
298;267;0.0;1992;PRODUCAO_BIBLIOGRAFICA
298;307;0.0;1992;PRODUCAO_BIBLIOGRAFICA
307;267;0.0;1992;PRODUCAO_BIBLIOGRAFICA
307;298;0.0;1992;PRODUCAO_BIBLIOGRAFICA
478;773;1.0;1992;PRODUCAO_BIBLIOGRAFICA
719;720;0.0;1992;PRODUCAO_BIBLIOGRAFICA
719;721;0.0;1992;PRODUCAO_BIBLIOGRAFICA
720;719;0.0;1992;PRODUCAO_BIBLIOGRAFICA
720;721;0.0;1992;PRODUCAO_BIBLIOGRAFICA
721;719;0.0;1992;PRODUCAO_BIBLIOGRAFICA
721;720;0.0;1992;PRODUCAO_BIBLIOGRAFICA
773;478;1.0;1992;PRODUCAO_BIBLIOGRAFICA
37;54;1.0;1992;VAZIO
54;37;1.0;1992;VAZIO
227;232;1.0;1992;VAZIO
232;227;1.0;1992;VAZIO
234;246;1.0;1992;VAZIO
246;234;1.0;1992;VAZIO
267;298;0.0;1992;VAZIO
267;307;0.0;1992;VAZIO
298;267;0.0;1992;VAZIO
298;307;0.0;1992;VAZIO
307;267;0.0;1992;VAZIO
307;298;0.0;1992;VAZIO
478;773;1.0;1992;VAZIO
719;720;0.0;1992;VAZIO
719;721;0.0;1992;VAZIO
720;719;0.0;1992;VAZIO
720;721;0.0;1992;VAZIO
721;719;0.0;1992;VAZIO
721;720;0.0;1992;VAZIO
773;478;1.0;1992;VAZIO
37;222;1.0;1993;PRODUCAO_BIBLIOGRAFICA
44;47;1.0;1993;PRODUCAO_BIBLIOGRAFICA
47;44;1.0;1993;PRODUCAO_BIBLIOGRAFICA
49;54;1.0;1993;PRODUCAO_BIBLIOGRAFICA
54;49;1.0;1993;PRODUCAO_BIBLIOGRAFICA
222;37;1.0;1993;PRODUCAO_BIBLIOGRAFICA
235;238;1.0;1993;PRODUCAO_BIBLIOGRAFICA
237;260;1.0;1993;PRODUCAO_BIBLIOGRAFICA
238;235;1.0;1993;PRODUCAO_BIBLIOGRAFICA
260;237;1.0;1993;PRODUCAO_BIBLIOGRAFICA
298;307;1.0;1993;PRODUCAO_BIBLIOGRAFICA
307;298;1.0;1993;PRODUCAO_BIBLIOGRAFICA
674;675;1.0;1993;PRODUCAO_BIBLIOGRAFICA
675;674;1.0;1993;PRODUCAO_BIBLIOGRAFICA
701;712;1.0;1993;PRODUCAO_BIBLIOGRAFICA
708;719;1.0;1993;PRODUCAO_BIBLIOGRAFICA
712;701;1.0;1993;PRODUCAO_BIBLIOGRAFICA
719;708;1.0;1993;PRODUCAO_BIBLIOGRAFICA
54;266;1.0;1993;PRODUCAO_TECNICA
266;54;1.0;1993;PRODUCAO_TECNICA
37;222;1.0;1993;VAZIO
44;47;1.0;1993;VAZIO
47;44;1.0;1993;VAZIO
49;54;0.0;1993;VAZIO
54;49;0.0;1993;VAZIO
54;266;0.0;1993;VAZIO
222;37;1.0;1993;VAZIO
235;238;1.0;1993;VAZIO
237;260;1.0;1993;VAZIO
238;235;1.0;1993;VAZIO
260;237;1.0;1993;VAZIO
266;54;0.0;1993;VAZIO
298;307;1.0;1993;VAZIO
307;298;1.0;1993;VAZIO
674;675;1.0;1993;VAZIO
675;674;1.0;1993;VAZIO
701;712;1.0;1993;VAZIO
708;719;1.0;1993;VAZIO
712;701;1.0;1993;VAZIO
719;708;1.0;1993;VAZIO
36;37;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
37;36;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
37;222;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
43;44;1.0;1994;PRODUCAO_BIBLIOGRAFICA
44;43;1.0;1994;PRODUCAO_BIBLIOGRAFICA
46;47;1.0;1994;PRODUCAO_BIBLIOGRAFICA
47;46;1.0;1994;PRODUCAO_BIBLIOGRAFICA
53;54;1.0;1994;PRODUCAO_BIBLIOGRAFICA
